Job_id,Easy Apply,Avg_Salary,Min_Salary,Max_Salary
762,,78500.0,40000.0,77000.0
763,,78500.0,40000.0,77000.0
764,,78500.0,40000.0,77000.0
765,,78500.0,40000.0,77000.0
766,,78500.0,40000.0,77000.0
767,,117500.0,69000.0,97000.0
768,,117500.0,69000.0,97000.0
769,,117500.0,69000.0,97000.0
770,,117500.0,69000.0,97000.0
771,,117500.0,69000.0,97000.0
772,,117500.0,69000.0,97000.0
773,,117500.0,69000.0,97000.0
774,,117500.0,69000.0,97000.0
775,,117500.0,69000.0,97000.0
776,,117500.0,69000.0,97000.0
777,,117500.0,69000.0,97000.0
778,,117500.0,69000.0,97000.0
779,,117500.0,69000.0,97000.0
780,,117500.0,69000.0,97000.0
781,,117500.0,69000.0,97000.0
782,,117500.0,69000.0,97000.0
783,,117500.0,69000.0,97000.0
784,,117500.0,69000.0,97000.0
785,,117500.0,69000.0,97000.0
786,,117500.0,69000.0,97000.0
787,,117500.0,69000.0,97000.0
788,,117500.0,69000.0,97000.0
789,,117500.0,69000.0,97000.0
790,,117500.0,69000.0,97000.0
791,,117500.0,69000.0,97000.0
792,,117500.0,69000.0,97000.0
793,,117500.0,69000.0,97000.0
794,,117500.0,69000.0,97000.0
795,,117500.0,69000.0,97000.0
796,,117500.0,69000.0,97000.0
797,,114500.0,59000.0,111000.0
798,,114500.0,59000.0,111000.0
799,,114500.0,59000.0,111000.0
800,,114500.0,59000.0,111000.0
801,,114500.0,59000.0,111000.0
802,,114500.0,59000.0,111000.0
803,,114500.0,59000.0,111000.0
804,,114500.0,59000.0,111000.0
805,,114500.0,59000.0,111000.0
806,,114500.0,59000.0,111000.0
807,,114500.0,59000.0,111000.0
808,,114500.0,59000.0,111000.0
809,,114500.0,59000.0,111000.0
810,,114500.0,59000.0,111000.0
811,,114500.0,59000.0,111000.0
812,,114500.0,59000.0,111000.0
813,,114500.0,59000.0,111000.0
814,,114500.0,59000.0,111000.0
815,,114500.0,59000.0,111000.0
816,,114500.0,59000.0,111000.0
817,1.0,114500.0,59000.0,111000.0
818,,114500.0,59000.0,111000.0
819,,114500.0,59000.0,111000.0
820,,114500.0,59000.0,111000.0
821,,114500.0,59000.0,111000.0
822,,114500.0,59000.0,111000.0
823,,114500.0,59000.0,111000.0
824,,114500.0,59000.0,111000.0
825,,114500.0,59000.0,111000.0
826,,114500.0,59000.0,111000.0
827,,82000.0,42000.0,80000.0
828,,82000.0,42000.0,80000.0
829,,82000.0,42000.0,80000.0
830,,82000.0,42000.0,80000.0
831,,82000.0,42000.0,80000.0
832,,82000.0,42000.0,80000.0
833,,82000.0,42000.0,80000.0
834,,82000.0,42000.0,80000.0
835,,82000.0,42000.0,80000.0
836,,82000.0,42000.0,80000.0
837,,82000.0,42000.0,80000.0
838,,82000.0,42000.0,80000.0
839,1.0,82000.0,42000.0,80000.0
840,,82000.0,42000.0,80000.0
841,,82000.0,42000.0,80000.0
842,,82000.0,42000.0,80000.0
843,,82000.0,42000.0,80000.0
844,1.0,82000.0,42000.0,80000.0
845,,82000.0,42000.0,80000.0
846,,82000.0,42000.0,80000.0
847,1.0,82000.0,42000.0,80000.0
848,,82000.0,42000.0,80000.0
849,,82000.0,42000.0,80000.0
850,,82000.0,42000.0,80000.0
851,,82000.0,42000.0,80000.0
852,,82000.0,42000.0,80000.0
853,1.0,82000.0,42000.0,80000.0
854,1.0,82000.0,42000.0,80000.0
855,,82000.0,42000.0,80000.0
856,,82000.0,42000.0,80000.0
857,,164000.0,100000.0,128000.0
858,,164000.0,100000.0,128000.0
859,,164000.0,100000.0,128000.0
860,,164000.0,100000.0,128000.0
861,,164000.0,100000.0,128000.0
862,,164000.0,100000.0,128000.0
863,,164000.0,100000.0,128000.0
864,,164000.0,100000.0,128000.0
865,,164000.0,100000.0,128000.0
866,,164000.0,100000.0,128000.0
867,,164000.0,100000.0,128000.0
868,,164000.0,100000.0,128000.0
869,,164000.0,100000.0,128000.0
870,,164000.0,100000.0,128000.0
871,,164000.0,100000.0,128000.0
872,,164000.0,100000.0,128000.0
873,,164000.0,100000.0,128000.0
874,,164000.0,100000.0,128000.0
875,,164000.0,100000.0,128000.0
876,,164000.0,100000.0,128000.0
877,1.0,164000.0,100000.0,128000.0
878,1.0,164000.0,100000.0,128000.0
879,,164000.0,100000.0,128000.0
880,,164000.0,100000.0,128000.0
881,,164000.0,100000.0,128000.0
882,,164000.0,100000.0,128000.0
883,,164000.0,100000.0,128000.0
884,,164000.0,100000.0,128000.0
885,,164000.0,100000.0,128000.0
886,1.0,164000.0,100000.0,128000.0
887,,164000.0,100000.0,128000.0
888,,113000.0,54000.0,118000.0
889,,113000.0,54000.0,118000.0
890,,113000.0,54000.0,118000.0
891,,113000.0,54000.0,118000.0
892,,113000.0,54000.0,118000.0
893,,113000.0,54000.0,118000.0
894,,113000.0,54000.0,118000.0
895,,113000.0,54000.0,118000.0
896,,113000.0,54000.0,118000.0
897,,113000.0,54000.0,118000.0
898,,113000.0,54000.0,118000.0
899,,113000.0,54000.0,118000.0
900,,113000.0,54000.0,118000.0
901,,113000.0,54000.0,118000.0
902,,113000.0,54000.0,118000.0
903,,88500.0,48000.0,81000.0
904,,88500.0,48000.0,81000.0
905,,88500.0,48000.0,81000.0
906,,88500.0,48000.0,81000.0
907,,88500.0,48000.0,81000.0
908,,88500.0,48000.0,81000.0
909,,88500.0,48000.0,81000.0
910,,88500.0,48000.0,81000.0
911,,88500.0,48000.0,81000.0
912,,88500.0,48000.0,81000.0
913,,88500.0,48000.0,81000.0
914,,88500.0,48000.0,81000.0
915,,88500.0,48000.0,81000.0
916,,88500.0,48000.0,81000.0
917,,88500.0,48000.0,81000.0
918,,88500.0,48000.0,81000.0
919,,88500.0,48000.0,81000.0
920,,88500.0,48000.0,81000.0
921,,124000.0,74000.0,100000.0
922,,124000.0,74000.0,100000.0
923,,124000.0,74000.0,100000.0
924,,124000.0,74000.0,100000.0
925,,124000.0,74000.0,100000.0
926,,124000.0,74000.0,100000.0
927,,124000.0,74000.0,100000.0
928,,124000.0,74000.0,100000.0
929,,124000.0,74000.0,100000.0
930,,124000.0,74000.0,100000.0
931,,124000.0,74000.0,100000.0
932,,124000.0,74000.0,100000.0
933,,124000.0,74000.0,100000.0
934,,124000.0,74000.0,100000.0
935,,124000.0,74000.0,100000.0
936,,124000.0,74000.0,100000.0
937,,124000.0,74000.0,100000.0
938,,124000.0,74000.0,100000.0
939,,124000.0,74000.0,100000.0
940,,124000.0,74000.0,100000.0
941,,124000.0,74000.0,100000.0
942,,87500.0,44000.0,87000.0
943,,87500.0,44000.0,87000.0
944,1.0,87500.0,44000.0,87000.0
945,,87500.0,44000.0,87000.0
946,,87500.0,44000.0,87000.0
947,,87500.0,44000.0,87000.0
948,,87500.0,44000.0,87000.0
949,,87500.0,44000.0,87000.0
950,,87500.0,44000.0,87000.0
951,,87500.0,44000.0,87000.0
952,,87500.0,44000.0,87000.0
953,,87500.0,44000.0,87000.0
954,,87500.0,44000.0,87000.0
955,,87500.0,44000.0,87000.0
956,,87500.0,44000.0,87000.0
957,,87500.0,44000.0,87000.0
958,,87500.0,44000.0,87000.0
959,,87500.0,44000.0,87000.0
960,,87500.0,44000.0,87000.0
961,,88500.0,46000.0,85000.0
962,,88500.0,46000.0,85000.0
963,,88500.0,46000.0,85000.0
964,,88500.0,46000.0,85000.0
965,,88500.0,46000.0,85000.0
966,,88500.0,46000.0,85000.0
967,,88500.0,46000.0,85000.0
968,,88500.0,46000.0,85000.0
969,,88500.0,46000.0,85000.0
970,,88500.0,46000.0,85000.0
971,,88500.0,46000.0,85000.0
972,,88500.0,46000.0,85000.0
973,,88500.0,46000.0,85000.0
974,,88500.0,46000.0,85000.0
975,1.0,87000.0,44000.0,86000.0
976,,87000.0,44000.0,86000.0
977,,87000.0,44000.0,86000.0
978,,87000.0,44000.0,86000.0
979,,87000.0,44000.0,86000.0
980,,87000.0,44000.0,86000.0
981,1.0,87000.0,44000.0,86000.0
982,,87000.0,44000.0,86000.0
983,,87000.0,44000.0,86000.0
984,,87000.0,44000.0,86000.0
985,,87000.0,44000.0,86000.0
986,,87000.0,44000.0,86000.0
987,,87000.0,44000.0,86000.0
988,,87000.0,44000.0,86000.0
989,,87000.0,44000.0,86000.0
990,,87000.0,44000.0,86000.0
991,1.0,87000.0,44000.0,86000.0
992,,87000.0,44000.0,86000.0
993,1.0,87000.0,44000.0,86000.0
994,,87000.0,44000.0,86000.0
995,,87000.0,44000.0,86000.0
996,,87000.0,44000.0,86000.0
997,,87000.0,44000.0,86000.0
998,,87000.0,44000.0,86000.0
999,,87000.0,44000.0,86000.0
1000,,87000.0,44000.0,86000.0
1001,,87000.0,44000.0,86000.0
1002,,87000.0,44000.0,86000.0
1003,,87000.0,44000.0,86000.0
1004,,87000.0,44000.0,86000.0
1005,,81500.0,41000.0,81000.0
1006,,81500.0,41000.0,81000.0
1007,,81500.0,41000.0,81000.0
1008,,81500.0,41000.0,81000.0
1009,,81500.0,41000.0,81000.0
1010,,81500.0,41000.0,81000.0
1011,,81500.0,41000.0,81000.0
1012,,81500.0,41000.0,81000.0
1013,,81500.0,41000.0,81000.0
1014,,81500.0,41000.0,81000.0
1015,,81500.0,41000.0,81000.0
1016,,81500.0,41000.0,81000.0
1017,,81500.0,41000.0,81000.0
1018,,81500.0,41000.0,81000.0
1019,,81500.0,41000.0,81000.0
1020,,81500.0,41000.0,81000.0
1021,,81500.0,41000.0,81000.0
1022,,81500.0,41000.0,81000.0
1023,,81500.0,41000.0,81000.0
1024,,81500.0,41000.0,81000.0
1025,,81500.0,41000.0,81000.0
1026,,81500.0,41000.0,81000.0
1027,,81500.0,41000.0,81000.0
1028,,81500.0,41000.0,81000.0
1029,,81500.0,41000.0,81000.0
1030,,81500.0,41000.0,81000.0
1031,,81500.0,41000.0,81000.0
1032,,81500.0,41000.0,81000.0
1033,,81500.0,41000.0,81000.0
1034,,81500.0,41000.0,81000.0
1035,,81500.0,41000.0,81000.0
1036,,81500.0,41000.0,81000.0
1037,,82000.0,40000.0,84000.0
1038,,82000.0,40000.0,84000.0
1039,,82000.0,40000.0,84000.0
1040,,82000.0,40000.0,84000.0
1041,,82000.0,40000.0,84000.0
1042,,82000.0,40000.0,84000.0
1043,,82000.0,40000.0,84000.0
1044,,82000.0,40000.0,84000.0
1045,,82000.0,40000.0,84000.0
1046,,82000.0,40000.0,84000.0
1047,,82000.0,40000.0,84000.0
1048,,82000.0,40000.0,84000.0
1049,,82000.0,40000.0,84000.0
1050,,82000.0,40000.0,84000.0
1051,,82000.0,40000.0,84000.0
1052,,82000.0,40000.0,84000.0
1053,,82000.0,40000.0,84000.0
1054,,82000.0,40000.0,84000.0
1055,,82000.0,40000.0,84000.0
1056,,82000.0,40000.0,84000.0
1057,,82000.0,40000.0,84000.0
1058,,82000.0,40000.0,84000.0
1059,,82000.0,40000.0,84000.0
1060,,82000.0,40000.0,84000.0
1061,,82000.0,40000.0,84000.0
1062,,82000.0,40000.0,84000.0
1063,,82000.0,40000.0,84000.0
1064,,82000.0,40000.0,84000.0
1065,,82000.0,40000.0,84000.0
1066,,82000.0,40000.0,84000.0
1067,,82000.0,40000.0,84000.0
1068,,93000.0,45000.0,96000.0
1069,,93000.0,45000.0,96000.0
1070,,93000.0,45000.0,96000.0
1071,,93000.0,45000.0,96000.0
1072,,93000.0,45000.0,96000.0
1073,,93000.0,45000.0,96000.0
1074,,93000.0,45000.0,96000.0
1075,,93000.0,45000.0,96000.0
1076,,93000.0,45000.0,96000.0
1077,,93000.0,45000.0,96000.0
1078,,93000.0,45000.0,96000.0
1079,,93000.0,45000.0,96000.0
1080,,93000.0,45000.0,96000.0
1081,,93000.0,45000.0,96000.0
1082,,93000.0,45000.0,96000.0
1083,,93000.0,45000.0,96000.0
1084,,93000.0,45000.0,96000.0
1085,,93000.0,45000.0,96000.0
1086,,93000.0,45000.0,96000.0
1087,,93000.0,45000.0,96000.0
1088,,93000.0,45000.0,96000.0
1089,,93000.0,45000.0,96000.0
1090,,93000.0,45000.0,96000.0
1091,,93000.0,45000.0,96000.0
1092,,93000.0,45000.0,96000.0
1093,,93000.0,45000.0,96000.0
1094,,93000.0,45000.0,96000.0
1095,,93000.0,45000.0,96000.0
1096,,93000.0,45000.0,96000.0
1097,,93000.0,45000.0,96000.0
1098,,93000.0,45000.0,96000.0
1099,,93000.0,45000.0,96000.0
1100,,74500.0,37000.0,75000.0
1101,,74500.0,37000.0,75000.0
1102,,74500.0,37000.0,75000.0
1103,,74500.0,37000.0,75000.0
1104,,74500.0,37000.0,75000.0
1105,,74500.0,37000.0,75000.0
1106,,74500.0,37000.0,75000.0
1107,,74500.0,37000.0,75000.0
1108,,74500.0,37000.0,75000.0
1109,,74500.0,37000.0,75000.0
1110,,74500.0,37000.0,75000.0
1111,,74500.0,37000.0,75000.0
1112,,74500.0,37000.0,75000.0
1113,,74500.0,37000.0,75000.0
1114,,74500.0,37000.0,75000.0
1115,,74500.0,37000.0,75000.0
1116,,74500.0,37000.0,75000.0
1117,,74500.0,37000.0,75000.0
1118,,74500.0,37000.0,75000.0
1119,,74500.0,37000.0,75000.0
1120,,74500.0,37000.0,75000.0
1121,,74500.0,37000.0,75000.0
1122,,74500.0,37000.0,75000.0
1123,,74500.0,37000.0,75000.0
1124,,74500.0,37000.0,75000.0
1125,,74500.0,37000.0,75000.0
1126,,74500.0,37000.0,75000.0
1127,,74500.0,37000.0,75000.0
1128,,74500.0,37000.0,75000.0
1129,,74500.0,37000.0,75000.0
1130,,74500.0,37000.0,75000.0
1131,,74500.0,37000.0,75000.0
1132,,101000.0,53000.0,96000.0
1133,,101000.0,53000.0,96000.0
1134,,101000.0,53000.0,96000.0
1135,,101000.0,53000.0,96000.0
1136,,101000.0,53000.0,96000.0
1137,,101000.0,53000.0,96000.0
1138,,101000.0,53000.0,96000.0
1139,,101000.0,53000.0,96000.0
1140,,101000.0,53000.0,96000.0
1141,,101000.0,53000.0,96000.0
1142,,101000.0,53000.0,96000.0
1143,,101000.0,53000.0,96000.0
1144,,101000.0,53000.0,96000.0
1145,,101000.0,53000.0,96000.0
1146,,101000.0,53000.0,96000.0
1147,,101000.0,53000.0,96000.0
1148,,101000.0,53000.0,96000.0
1149,,101000.0,53000.0,96000.0
1150,,101000.0,53000.0,96000.0
1151,,101000.0,53000.0,96000.0
1152,,101000.0,53000.0,96000.0
1153,,101000.0,53000.0,96000.0
1154,,101000.0,53000.0,96000.0
1155,,101000.0,53000.0,96000.0
1156,,101000.0,53000.0,96000.0
1157,,101000.0,53000.0,96000.0
1158,,101000.0,53000.0,96000.0
1159,,101000.0,53000.0,96000.0
1160,,101000.0,53000.0,96000.0
1161,,101000.0,53000.0,96000.0
1162,,77500.0,39000.0,77000.0
1163,1.0,77500.0,39000.0,77000.0
1164,,77500.0,39000.0,77000.0
1165,,77500.0,39000.0,77000.0
1166,,77500.0,39000.0,77000.0
1167,1.0,77500.0,39000.0,77000.0
1168,,77500.0,39000.0,77000.0
1169,,77500.0,39000.0,77000.0
1170,,77500.0,39000.0,77000.0
1171,,77500.0,39000.0,77000.0
1172,,77500.0,39000.0,77000.0
1173,,77500.0,39000.0,77000.0
1174,,77500.0,39000.0,77000.0
1175,,77500.0,39000.0,77000.0
1176,,77500.0,39000.0,77000.0
1177,,77500.0,39000.0,77000.0
1178,,77500.0,39000.0,77000.0
1179,,77500.0,39000.0,77000.0
1180,,77500.0,39000.0,77000.0
1181,,77500.0,39000.0,77000.0
1182,,77500.0,39000.0,77000.0
1183,,77500.0,39000.0,77000.0
1184,,77500.0,39000.0,77000.0
1185,,77500.0,39000.0,77000.0
1186,,77500.0,39000.0,77000.0
1187,,77500.0,39000.0,77000.0
1188,1.0,77500.0,39000.0,77000.0
1189,,77500.0,39000.0,77000.0
1190,,77500.0,39000.0,77000.0
1191,,77500.0,39000.0,77000.0
1192,,83000.0,50000.0,66000.0
1193,,83000.0,50000.0,66000.0
1194,,83000.0,50000.0,66000.0
1195,,83000.0,50000.0,66000.0
1196,,83000.0,50000.0,66000.0
1197,,83000.0,50000.0,66000.0
1198,,83000.0,50000.0,66000.0
1199,,83000.0,50000.0,66000.0
1200,,83000.0,50000.0,66000.0
1201,,83000.0,50000.0,66000.0
1202,,83000.0,50000.0,66000.0
1203,,83000.0,50000.0,66000.0
1204,,83000.0,50000.0,66000.0
1205,,83000.0,50000.0,66000.0
1206,,83000.0,50000.0,66000.0
1207,,83000.0,50000.0,66000.0
1208,,83000.0,50000.0,66000.0
1209,,83000.0,50000.0,66000.0
1210,,83000.0,50000.0,66000.0
1211,,83000.0,50000.0,66000.0
1212,,83000.0,50000.0,66000.0
1213,,83000.0,50000.0,66000.0
1214,,83000.0,50000.0,66000.0
1215,,83000.0,50000.0,66000.0
1216,,83000.0,50000.0,66000.0
1217,,83000.0,50000.0,66000.0
1218,,83000.0,50000.0,66000.0
1219,,83000.0,50000.0,66000.0
1220,,83000.0,50000.0,66000.0
1221,,83000.0,50000.0,66000.0
1222,,54000.0,28000.0,52000.0
1223,,54000.0,28000.0,52000.0
1224,,54000.0,28000.0,52000.0
1225,,54000.0,28000.0,52000.0
1226,,54000.0,28000.0,52000.0
1227,,54000.0,28000.0,52000.0
1228,,54000.0,28000.0,52000.0
1229,,54000.0,28000.0,52000.0
1230,,54000.0,28000.0,52000.0
1231,,54000.0,28000.0,52000.0
1232,,54000.0,28000.0,52000.0
1233,,54000.0,28000.0,52000.0
1234,,54000.0,28000.0,52000.0
1235,,54000.0,28000.0,52000.0
1236,,54000.0,28000.0,52000.0
1237,,54000.0,28000.0,52000.0
1238,,151000.0,78000.0,146000.0
1239,,151000.0,78000.0,146000.0
1240,,151000.0,78000.0,146000.0
1241,,151000.0,78000.0,146000.0
1242,,151000.0,78000.0,146000.0
1243,,151000.0,78000.0,146000.0
1244,,151000.0,78000.0,146000.0
1245,,151000.0,78000.0,146000.0
1246,,151000.0,78000.0,146000.0
1247,,151000.0,78000.0,146000.0
1248,,151000.0,78000.0,146000.0
1249,,151000.0,78000.0,146000.0
1250,,151000.0,78000.0,146000.0
1251,,151000.0,78000.0,146000.0
1252,,71500.0,45000.0,53000.0
1253,,71500.0,45000.0,53000.0
1254,,71500.0,45000.0,53000.0
1255,,71500.0,45000.0,53000.0
1256,,71500.0,45000.0,53000.0
1257,,71500.0,45000.0,53000.0
1258,,71500.0,45000.0,53000.0
1259,,71500.0,45000.0,53000.0
1260,,71500.0,45000.0,53000.0
1261,,71500.0,45000.0,53000.0
1262,,71500.0,45000.0,53000.0
1263,,71500.0,45000.0,53000.0
1264,,71500.0,45000.0,53000.0
1265,,71500.0,45000.0,53000.0
1266,,71500.0,45000.0,53000.0
1267,,71500.0,45000.0,53000.0
1268,,71500.0,45000.0,53000.0
1269,,71500.0,45000.0,53000.0
1270,,71500.0,45000.0,53000.0
1271,,69500.0,36000.0,67000.0
1272,,69500.0,36000.0,67000.0
1273,,69500.0,36000.0,67000.0
1274,,69500.0,36000.0,67000.0
1275,,69500.0,36000.0,67000.0
1276,,69500.0,36000.0,67000.0
1277,,69500.0,36000.0,67000.0
1278,,69500.0,36000.0,67000.0
1279,,69500.0,36000.0,67000.0
1280,,69500.0,36000.0,67000.0
1281,,69500.0,36000.0,67000.0
1282,,69500.0,36000.0,67000.0
1283,,69500.0,36000.0,67000.0
1284,,69500.0,36000.0,67000.0
1285,,69500.0,36000.0,67000.0
1286,,69500.0,36000.0,67000.0
1287,,69500.0,36000.0,67000.0
1288,,69500.0,36000.0,67000.0
1289,,69500.0,36000.0,67000.0
1290,,80500.0,41000.0,79000.0
1291,,80500.0,41000.0,79000.0
1292,,80500.0,41000.0,79000.0
1293,,80500.0,41000.0,79000.0
1294,,80500.0,41000.0,79000.0
1295,,80500.0,41000.0,79000.0
1296,,80500.0,41000.0,79000.0
1297,,80500.0,41000.0,79000.0
1298,,80500.0,41000.0,79000.0
1299,,80500.0,41000.0,79000.0
1300,,80500.0,41000.0,79000.0
1301,,80500.0,41000.0,79000.0
1302,,80500.0,41000.0,79000.0
1303,,80500.0,41000.0,79000.0
1304,,80500.0,41000.0,79000.0
1305,,80500.0,41000.0,79000.0
1306,,80500.0,41000.0,79000.0
1307,,80500.0,41000.0,79000.0
1308,,80500.0,41000.0,79000.0
1309,,80500.0,41000.0,79000.0
1310,,80500.0,41000.0,79000.0
1311,,80500.0,41000.0,79000.0
1312,,80500.0,41000.0,79000.0
1313,,80500.0,41000.0,79000.0
1314,,80500.0,41000.0,79000.0
1315,,80500.0,41000.0,79000.0
1316,,80500.0,41000.0,79000.0
1317,,80500.0,41000.0,79000.0
1318,,80500.0,41000.0,79000.0
1319,,80500.0,41000.0,79000.0
1320,,128000.0,66000.0,124000.0
1321,,128000.0,66000.0,124000.0
1322,,128000.0,66000.0,124000.0
1323,,100500.0,51000.0,99000.0
1324,,100500.0,51000.0,99000.0
1325,,100500.0,51000.0,99000.0
1326,,100500.0,51000.0,99000.0
1327,,100500.0,51000.0,99000.0
1328,,100500.0,51000.0,99000.0
1329,,100500.0,51000.0,99000.0
1330,,100500.0,51000.0,99000.0
1331,,100500.0,51000.0,99000.0
1332,,100500.0,51000.0,99000.0
1333,,100500.0,51000.0,99000.0
1334,,100500.0,51000.0,99000.0
1335,,100500.0,51000.0,99000.0
1336,,100500.0,51000.0,99000.0
1337,,100500.0,51000.0,99000.0
1338,,100500.0,51000.0,99000.0
1339,,100500.0,51000.0,99000.0
1340,,100500.0,51000.0,99000.0
1341,,100500.0,51000.0,99000.0
1342,,100500.0,51000.0,99000.0
1343,,100500.0,51000.0,99000.0
1344,,100500.0,51000.0,99000.0
1345,,100500.0,51000.0,99000.0
1346,,100500.0,51000.0,99000.0
1347,,100500.0,51000.0,99000.0
1348,,100500.0,51000.0,99000.0
1349,,100500.0,51000.0,99000.0
1350,,100500.0,51000.0,99000.0
1351,,100500.0,51000.0,99000.0
1352,1.0,100500.0,51000.0,99000.0
1353,,66500.0,36000.0,61000.0
1354,,66500.0,36000.0,61000.0
1355,,66500.0,36000.0,61000.0
1356,,66500.0,36000.0,61000.0
1357,,66500.0,36000.0,61000.0
1358,1.0,66500.0,36000.0,61000.0
1359,,66500.0,36000.0,61000.0
1360,,66500.0,36000.0,61000.0
1361,,66500.0,36000.0,61000.0
1362,,66500.0,36000.0,61000.0
1363,,66500.0,36000.0,61000.0
1364,,66500.0,36000.0,61000.0
1365,,66500.0,36000.0,61000.0
1366,,66500.0,36000.0,61000.0
1367,,66500.0,36000.0,61000.0
1368,,66500.0,36000.0,61000.0
1369,,66500.0,36000.0,61000.0
1370,,66500.0,36000.0,61000.0
1371,,66500.0,36000.0,61000.0
1372,,66500.0,36000.0,61000.0
1373,,66500.0,36000.0,61000.0
1374,,66500.0,36000.0,61000.0
1375,,66500.0,36000.0,61000.0
1376,,66500.0,36000.0,61000.0
1377,,66500.0,36000.0,61000.0
1378,,66500.0,36000.0,61000.0
1379,1.0,66500.0,36000.0,61000.0
1380,,66500.0,36000.0,61000.0
1381,,66500.0,36000.0,61000.0
1382,,66500.0,36000.0,61000.0
1383,,94500.0,49000.0,91000.0
1384,,94500.0,49000.0,91000.0
1385,,94500.0,49000.0,91000.0
1386,,94500.0,49000.0,91000.0
1387,,94500.0,49000.0,91000.0
1388,,94500.0,49000.0,91000.0
1389,,94500.0,49000.0,91000.0
1390,,94500.0,49000.0,91000.0
1391,,94500.0,49000.0,91000.0
1392,,94500.0,49000.0,91000.0
1393,,94500.0,49000.0,91000.0
1394,,94500.0,49000.0,91000.0
1395,,94500.0,49000.0,91000.0
1396,,94500.0,49000.0,91000.0
1397,,94500.0,49000.0,91000.0
1398,,94500.0,49000.0,91000.0
1399,,94500.0,49000.0,91000.0
1400,,94500.0,49000.0,91000.0
1401,,94500.0,49000.0,91000.0
1402,,94500.0,49000.0,91000.0
1403,,94500.0,49000.0,91000.0
1404,,94500.0,49000.0,91000.0
1405,,94500.0,49000.0,91000.0
1406,,94500.0,49000.0,91000.0
1407,,94500.0,49000.0,91000.0
1408,,94500.0,49000.0,91000.0
1409,,94500.0,49000.0,91000.0
1410,,94500.0,49000.0,91000.0
1411,,94500.0,49000.0,91000.0
1412,,94500.0,49000.0,91000.0
1413,,94500.0,49000.0,91000.0
1414,,85500.0,43000.0,85000.0
1415,,85500.0,43000.0,85000.0
1416,,85500.0,43000.0,85000.0
1417,,85500.0,43000.0,85000.0
1418,1.0,85500.0,43000.0,85000.0
1419,,85500.0,43000.0,85000.0
1420,,85500.0,43000.0,85000.0
1421,,85500.0,43000.0,85000.0
1422,,85500.0,43000.0,85000.0
1423,,85500.0,43000.0,85000.0
1424,,85500.0,43000.0,85000.0
1425,,85500.0,43000.0,85000.0
1426,,85500.0,43000.0,85000.0
1427,,85500.0,43000.0,85000.0
1428,,85500.0,43000.0,85000.0
1429,,85500.0,43000.0,85000.0
1430,,85500.0,43000.0,85000.0
1431,,85500.0,43000.0,85000.0
1432,,85500.0,43000.0,85000.0
1433,,85500.0,43000.0,85000.0
1434,,85500.0,43000.0,85000.0
1435,,85500.0,43000.0,85000.0
1436,,85500.0,43000.0,85000.0
1437,,85500.0,43000.0,85000.0
1438,,85500.0,43000.0,85000.0
1439,,85500.0,43000.0,85000.0
1440,,85500.0,43000.0,85000.0
1441,,85500.0,43000.0,85000.0
1442,,85500.0,43000.0,85000.0
1443,,85500.0,43000.0,85000.0
1444,,85500.0,43000.0,85000.0
1445,,104500.0,53000.0,103000.0
1446,,104500.0,53000.0,103000.0
1447,,104500.0,53000.0,103000.0
1448,,104500.0,53000.0,103000.0
1449,,104500.0,53000.0,103000.0
1450,,104500.0,53000.0,103000.0
1451,,104500.0,53000.0,103000.0
1452,,104500.0,53000.0,103000.0
1453,,104500.0,53000.0,103000.0
1454,,104500.0,53000.0,103000.0
1455,,104500.0,53000.0,103000.0
1456,,104500.0,53000.0,103000.0
1457,,104500.0,53000.0,103000.0
1458,1.0,104500.0,53000.0,103000.0
1459,,104500.0,53000.0,103000.0
1460,,104500.0,53000.0,103000.0
1461,,104500.0,53000.0,103000.0
1462,,104500.0,53000.0,103000.0
1463,,104500.0,53000.0,103000.0
1464,,104500.0,53000.0,103000.0
1465,,104500.0,53000.0,103000.0
1466,,104500.0,53000.0,103000.0
1467,,104500.0,53000.0,103000.0
1468,,104500.0,53000.0,103000.0
1469,,104500.0,53000.0,103000.0
1470,,104500.0,53000.0,103000.0
1471,,104500.0,53000.0,103000.0
1472,,104500.0,53000.0,103000.0
1473,,104500.0,53000.0,103000.0
1474,,104500.0,53000.0,103000.0
1475,,135500.0,74000.0,123000.0
1476,,135500.0,74000.0,123000.0
1477,,135500.0,74000.0,123000.0
1478,,135500.0,74000.0,123000.0
1479,,135500.0,74000.0,123000.0
1480,,135500.0,74000.0,123000.0
1481,,135500.0,74000.0,123000.0
1482,,135500.0,74000.0,123000.0
1483,,135500.0,74000.0,123000.0
1484,,135500.0,74000.0,123000.0
1485,,135500.0,74000.0,123000.0
1486,,135500.0,74000.0,123000.0
1487,,135500.0,74000.0,123000.0
1488,,135500.0,74000.0,123000.0
1489,,135500.0,74000.0,123000.0
1490,,135500.0,74000.0,123000.0
1491,,135500.0,74000.0,123000.0
1492,,135500.0,74000.0,123000.0
1493,,135500.0,74000.0,123000.0
1494,,135500.0,74000.0,123000.0
1495,,135500.0,74000.0,123000.0
1496,,135500.0,74000.0,123000.0
1497,,135500.0,74000.0,123000.0
1498,,135500.0,74000.0,123000.0
1499,,135500.0,74000.0,123000.0
1500,,135500.0,74000.0,123000.0
1501,,135500.0,74000.0,123000.0
1502,,135500.0,74000.0,123000.0
1503,,135500.0,74000.0,123000.0
1504,,135500.0,74000.0,123000.0
1505,,135500.0,74000.0,123000.0
